household_size,seasonal_index,garden_area,number_of_bathrooms,children_count,elderly_count,appliance_count,temperature,daily_liters_used
1,0.94,233.59,4,1,0,6,19.42,844.2708079
7,0.9,73.79,1,2,2,10,11.71,1050.661552
3,1.34,211.76,2,3,2,12,14.49,1028.995943
5,1.23,181.64,2,2,1,14,22.6,1158.159357
1,1.2,172.54,2,1,1,19,37.68,816.0065665
,1.27,298.6,4,0,2,12,29.82,1041.465698
6,1.04,185.11,1,2,1,8,41.12,1130.801836
3,1.31,156.52,4,0,0,5,25.1,971.8124108
1,0.99,234.6,4,0,1,16,24.09,
2,1.37,188.22,2,3,1,12,41.96,841.1008254
7,1.23,48.36,4,1,0,17,25.71,1291.290298
,1.38,265.94,4,1,2,17,25.87,1514.315107
6,0.84,183.42,4,1,2,15,32.72,1310.577784
1,1.39,135.96,1,2,0,17,26.8,702.83331
7,0.87,109.79,2,0,0,9,14.17,1148.836472
6,1.27,124.77,2,0,0,5,36.14,1101.075122
4,0.96,175.11,2,3,1,12,19.29,969.6795932
3,0.83,199.72,2,1,1,17,43.43,972.726604
4,0.98,238.68,3,0,0,10,38.62,1120.862866
5,1.08,250.82,2,0,2,12,25.37,1247.268927
4,0.9,218.92,3,1,,8,29.16,1124.648439
7,0.87,214.95,3,0,0,16,16.14,1439.052727
2,1.5,75.17,3,0,2,13,20.13,742.7901567
6,0.86,273.43,3,1,0,18,13.57,1477.015534
7,0.93,31.8,2,2,2,13,29.53,1098.653419
6,0.98,248.08,2,0,0,17,36.47,1374.809669
2,1.02,260.12,2,1,1,17,36.04,977.8759297
6,0.89,238.97,3,3,2,19,11.34,1398.099345
4,1.39,195.04,3,3,1,17,42,1191.347123
5,1.45,251.97,1,1,2,17,28.35,1264.553005
1,1.18,206.36,3,3,0,7,35.17,742.6550437
2,1.2,265.4,1,2,2,5,19.89,808.2871576
4,1.5,120.75,3,2,0,8,27.92,954.9728984
7,1.42,276.29,4,3,1,15,25.19,1638.838985
4,1.09,82.34,3,2,0,11,18.78,886.4546911
4,1.33,232.03,3,1,1,9,11.24,1141.922485
1,0.99,19.96,1,3,1,5,28.76,351.3622587
3,0.84,231.15,4,1,0,7,16.47,983.8067182
6,0.82,84.74,1,1,1,10,41.03,953.6635946
6,1.18,299.13,3,1,0,7,12.32,1382.811208
7,1.15,170.26,4,2,0,8,43.56,1389.946968
5,0.91,178.82,4,1,1,10,27.13,1212.191092
7,1.4,70.5,2,0,0,12,36.93,1195.160771
3,1.21,52.95,3,1,0,6,22.92,739.4145792
6,1.07,77.3,2,0,1,10,20.49,1036.323581
5,1.15,164.75,4,1,1,17,22.69,1267.003073
7,0.87,54.5,4,2,0,13,36.14,1234.780957
5,1.43,113,2,3,0,19,30.56,1143.0631
4,1,144.14,2,2,2,12,39.36,957.5082785
2,0.92,269.13,4,2,2,12,17.03,1061.899879
4,1.1,38.14,3,2,2,8,18.55,847.0552229
1,1,128.37,3,1,0,10,32.74,675.8701078
6,1.02,189.16,1,0,1,11,37.43,1161.135908
5,1.38,175.08,4,3,2,16,18.02,1293.785918
7,1.18,228.23,2,1,2,6,22.81,1321.641173
2,1.45,124.85,3,2,0,19,11.03,878.2552526
7,1.47,14.37,2,2,1,,23.58,1057.886599
6,1.49,143.98,3,2,2,8,11.21,1230.825438
5,0.89,52.2,3,2,0,17,14.55,974.9437426
5,1.43,95.88,1,1,1,6,13.48,947.7926153
4,1.01,16.62,1,3,2,14,39.13,753.175828
2,1.24,218.6,4,3,0,13,31.04,1033.859354
2,1.41,47.66,3,3,1,18,28.73,764.7892615
6,0.87,274.35,1,1,1,12,24.28,1270.605031
5,0.91,265.65,1,2,1,5,38.18,1117.815181
2,1.31,85.53,4,0,1,11,24.81,812.368746
2,1.04,221.58,1,2,1,8,20.96,741.6035823
7,1.26,189.99,1,2,0,8,26.32,1270.036198
6,0.88,146.33,3,3,0,,40.49,1252.11062
4,1.48,162.85,2,0,0,8,27.42,1034.187378
7,1.15,55.3,4,1,2,12,13.17,1251.888895
7,1.41,294.77,2,1,1,14,24.64,1558.326829
3,1.27,252.01,3,3,0,16,27.27,1152.547449
1,1.47,202.53,1,1,0,13,38.3,719.5984156
3,1.2,,3,1,0,6,14.02,1053.133944
2,1.01,294.88,1,3,2,7,13.24,871.1000147
5,1.23,87.67,2,1,,15,39.23,987.7912146
1,1.5,190.89,3,3,2,8,17.91,776.2868596
1,1.37,115.41,3,3,2,,42.76,710.8928762
5,1.12,275.69,1,3,2,8,13.65,1124.12403
1,1.37,94.11,1,0,0,9,25.6,563.4265843
5,1.29,226.93,4,1,2,9,21.71,1273.366923
1,1.46,283.49,1,0,0,5,35.64,798.6842109
7,1.06,247.44,3,3,2,5,44.98,1405.77254
6,0.83,99.29,3,3,1,12,39.26,1098.285339
6,0.86,50.08,1,1,0,9,34.79,868.3969217
3,1.34,20.27,3,0,1,12,12.02,713.5110533
7,1.28,103.49,1,1,2,7,18.56,1104.281182
1,1.31,251.92,2,2,0,11,39.99,907.9083283
4,1.27,43.25,1,2,1,15,10.95,805.5023435
5,1.12,66.51,4,0,0,7,34.11,1002.920779
7,0.85,58.94,2,3,1,12,38.11,1137.277481
1,1.38,195.69,1,1,1,18,24.52,782.8284622
6,0.93,23.8,2,2,2,14,42.17,978.4382275
6,1.49,193.4,1,1,2,5,28.81,1192.584348
5,0.94,115.01,2,1,2,17,44.58,1077.429857
4,0.86,263.94,1,2,1,10,24.28,1053.983942
1,1.06,217.67,3,,0,13,24.49,849.5645628
1,1.03,216.64,4,3,0,10,32.62,874.0633723
4,1.48,194.47,4,2,2,6,35.46,1155.023782
4,1.08,266.68,3,2,1,8,30.57,1171.283504
4,0.83,255.88,4,0,2,16,35.93,1272.24211
6,1.49,119.09,2,0,0,12,17.8,1188.416091
5,1.35,220.35,4,2,1,8,38.69,1255.22477
7,1.5,16.84,1,0,0,19,19.74,1166.990552
4,1.02,69.98,4,2,1,6,23.03,895.0047924
5,0.88,158.32,4,3,2,9,10.88,1151.683532
3,1.08,231.01,2,2,0,14,16.4,989.3278999
1,0.9,228.04,1,2,1,15,17.53,749.8553797
1,0.9,250.99,1,2,2,6,24.97,727.9495041
2,,111.93,1,0,1,14,16.52,679.8890223
3,1.5,73.18,1,1,2,14,29.32,768.8545813
7,1.5,242.28,1,3,0,15,38.42,1404.639397
4,1.11,161.15,3,1,0,13,20.44,1026.079622
4,0.97,28.29,3,2,1,15,44.34,873.3622997
7,0.92,11.94,4,1,0,6,44.03,1091.341881
6,1.07,280.09,3,2,1,9,17.44,1417.74772
3,1.22,250.21,3,1,2,11,13.68,1074.026429
4,1.32,184.76,1,1,2,17,36.74,1063.10116
2,1.16,287.61,1,3,2,15,38.8,991.8500895
5,1.39,106.28,3,2,1,11,37.91,1086.623696
1,1.44,209.34,1,2,1,11,15.14,726.6217164
3,1.42,223.62,1,3,,19,23.3,1065.695179
1,1.06,274.59,3,1,1,17,41.56,994.7650447
5,1.47,55.14,4,1,2,,23.38,1140.816725
3,1.45,147.36,1,2,2,9,23.82,885.5215537
5,1.09,262.86,1,,1,12,23.19,1243.670903
4,1.09,236.85,1,0,2,12,24.46,1021.597961
7,0.85,175.75,,0,0,11,29.72,1345.907647
4,1.46,32.78,4,2,0,10,42.52,902.3803639
7,0.86,24.29,3,2,0,13,26,1126.922367
4,1.14,185.78,2,1,2,7,38.59,970.6311788
5,1.3,105.34,3,3,1,15,33.42,1125.061365
5,1.42,95.95,2,0,0,15,32.06,1069.566844
5,1.2,66.85,3,1,1,7,44.66,993.9134114
1,1.28,262.82,3,1,0,9,19.6,895.3120586
5,1.3,203.86,4,1,2,19,44.68,1345.154721
4,0.81,242.53,1,0,1,16,,1134.606764
2,1.46,221.47,3,1,0,16,33.65,1041.256757
5,1.05,92.77,4,,0,7,35.07,1045.360213
2,0.92,276.65,1,0,0,8,19.69,854.1926126
7,1.13,,4,3,2,13,28.49,1662.004472
4,1.31,200.18,4,0,2,12,39.6,1139.035303
5,1.38,246.14,4,2,0,17,35.68,1386.896106
1,1.3,157.13,4,2,1,18,25.5,902.2105641
1,1.08,171.13,1,2,1,5,24.14,594.5875427
,1.28,175.02,1,0,1,14,34.02,1268.227479
2,1.1,75.68,2,1,,19,42.63,698.905695
,1.49,236.21,3,3,1,5,,1333.414917
1,1.5,243.29,3,1,0,9,33.63,887.8000764
1,0.97,149.9,1,1,0,14,24.1,666.3072545
1,1.14,111.17,4,3,1,14,44.52,753.892908
4,1.2,208.38,1,2,1,9,16.96,971.8688508
1,1.25,169,2,0,0,11,33.22,738.7404874
3,1.1,15.14,2,1,1,5,32.27,622.3822196
5,1.17,275.86,2,3,2,17,37.49,1305.516669
7,1.19,225.51,2,3,2,15,,1394.771854
1,1.07,152.09,3,0,2,10,30.79,692.8958019
6,1.02,266.99,4,3,0,12,32.67,1445.3017
6,1.24,291.19,1,2,2,8,19.75,1311.994357
1,1.11,62.39,1,3,2,17,24.66,538.833895
1,1.48,242.59,2,3,2,5,12.56,770.0014991
3,1.06,243.73,2,3,0,8,22.76,937.9488798
1,0.94,101.29,1,0,0,15,43.44,578.4282124
1,1.1,23.75,2,,1,,41.93,456.398811
5,1.26,19.37,3,0,2,17,34.31,988.6879369
6,1.11,189.67,2,2,0,9,41.66,1198.625412
3,1,250.99,3,0,0,16,19.55,1084.550203
6,1.15,34.95,1,0,0,9,37.6,955.8471662
3,1.11,101.45,1,3,2,19,22.3,823.2149667
6,1.46,294.45,3,3,0,11,34.01,1511.279012
1,0.81,118.52,4,0,0,7,26.66,628.6547072
6,1.08,1140.95,1,3,2,19,23.71,3840.251954
6,1.04,89.05,3,3,0,7,37.11,1083.633448
3,0.96,81.24,3,3,2,,30.51,792.8529093
7,1.18,175.14,1,2,0,15,41.44,1279.844279
2,1.23,131.88,1,3,1,17,37.23,709.0118417
3,0.81,207.98,3,2,1,8,15.12,929.6511438
3,1.27,124.07,3,2,0,11,15.51,884.1871639
3,1.07,128.29,4,1,1,6,43.88,870.3718966
4,1.45,221.26,4,3,0,16,44.78,1286.903059
7,1.32,30.58,2,1,0,15,36.94,1138.819604
4,1.16,150.23,3,2,0,16,43.67,1017.919105
4,1.47,253.86,4,2,0,14,34.26,1274.424506
3,1.28,15.97,1,3,0,10,23.22,621.5321957
2,1.37,153.7,2,1,1,8,30.89,764.7305194
3,1.47,39.73,1,2,0,15,33.82,741.0894207
1,1.42,263.8,1,3,2,18,27.93,919.0847828
2,0.85,46.39,4,1,0,17,29.75,709.0547473
4,0.95,114.89,3,2,2,10,28.39,949.0574221
6,1.24,215.56,3,1,2,13,11.72,1356.750132
6,0.91,43.01,1,3,0,17,18.54,999.3072184
7,1.13,246.79,4,2,2,10,25.54,1515.74119
5,1.14,61.97,1,2,0,9,35.66,855.9151772
7,1.12,51.98,3,2,2,7,37.18,1128.795968
2,1.38,174.94,2,3,1,15,21.21,838.6184933
4,1.14,245.99,4,0,0,18,43.75,1325.181143
2,1.41,53.34,1,1,2,11,15.79,603.7534207
,1.34,54.45,1,1,2,11,37.73,643.3021272
6,1.25,67.16,2,0,2,5,38.82,993.5575568
3,1.2,287.85,1,3,2,16,28.61,1069.850689
1,0.96,,3,1,0,7,20.91,777.3752626
5,1.34,46.47,4,3,0,13,29.37,1000.124557
4,1.36,42.78,2,1,1,19,19.65,928.7903745
2,1.14,157.46,,2,2,9,26.74,850.7991497
5,0.95,165.38,3,0,2,19,31.58,1170.267242
2,,228.78,4,2,1,5,31.83,950.8510245
6,1.36,158.41,3,2,2,11,40.69,
1,1.2,92.12,3,3,1,11,30.77,622.7379177
6,1.29,52.23,1,0,1,16,34.88,1029.789065
5,1.34,103.16,2,2,1,7,42.55,989.7082288
4,1,141.95,4,3,2,18,44.42,1122.457786
2,1,116.63,1,3,0,12,30.29,627.6149218
1,1.3,179.93,3,0,0,14,21.27,855.7706591
6,1.16,42.82,4,1,2,9,22.67,1088.195372
5,1.16,263.47,3,2,1,6,33.4,1255.497842
6,1.47,293.45,1,1,2,19,21.19,1442.669534
2,1.36,285.42,4,0,2,10,15.13,1066.35069
2,0.98,231.74,2,0,1,9,40.33,879.5384122
4,1.08,249.73,4,0,1,12,27.95,1189.020081
1,1.38,211.14,3,2,2,9,10.99,793.829364
3,0.85,112.94,2,1,2,6,,740.2825755
6,1.02,283.48,1,2,0,15,42.36,1345.376365
2,1.04,147.14,1,1,0,14,36.45,709.1387362
5,1.07,165.26,3,0,2,9,22.04,1110.328841
6,0.98,37.36,3,0,2,8,15.28,984.827655
4,1.25,88.54,4,1,0,19,22.09,1063.38508
4,1.08,270.51,3,2,2,17,17.26,1285.922325
2,1.18,79.01,4,0,2,14,22.25,802.5087359
2,0.99,271.13,1,1,2,8,31.65,838.5953463
2,1.4,87.37,2,0,2,8,17.4,687.4204044
7,0.94,122.93,4,0,2,12,18.41,1310.02983
3,1.41,212.74,2,2,2,13,41.53,1063.122426
2,0.93,132.06,,0,1,13,17.91,788.9834459
6,1.06,247.02,3,2,2,11,24.83,1327.408221
6,1.35,56.35,1,3,1,,24.44,985.8348369
7,1.14,55.44,2,2,0,18,17.2,1162.06406
7,0.97,97.51,3,0,2,9,32.3,1194.014774
1,1.26,158.89,3,3,0,7,18.23,701.1657828
5,0.89,44.08,4,0,0,14,40.07,1013.526081
2,0.95,202.28,4,2,1,7,29.2,918.6997245
6,0.98,253.68,4,3,1,9,19.37,1377.818389
7,1.21,214.81,2,3,2,18,26.23,1452.035626
6,1.19,158.63,2,2,2,19,31.09,1264.457998
6,1.16,256.78,1,1,1,5,24.51,1220.569193
7,0.87,123.19,2,3,0,16,38.48,1223.670333
3,1.35,119.18,2,1,1,,35.66,864.8263619
7,0.89,220.98,2,3,2,13,31.51,1386.059443
7,1.46,65.05,1,0,0,7,18.1,1072.607886
5,0.85,258.87,1,3,0,17,18.68,1191.151685
7,1.42,221.6,3,1,0,9,36.31,1466.127794
4,1.01,27.04,1,3,2,9,25.5,689.857405
7,1.29,135.85,2,2,0,8,32.44,1251.2416
6,1.03,260.04,4,2,2,14,25.71,1415.904469
2,1.3,277.41,2,3,2,11,31.69,964.9276708
6,1.14,136.29,1,0,1,17,35.76,1118.655368
5,1.17,37.9,1,3,1,13,42.05,947.4674365
4,1.3,28.94,2,3,2,12,16.29,833.5698983
7,0.89,43.36,1,0,2,19,22.93,1107.204444
3,0.99,269,3,0,0,16,42.25,1137.282575
1,1.39,163.19,2,0,0,7,35.13,670.1197359
7,1.35,83.72,1,1,2,19,21.77,1201.525452
2,1.49,139.57,4,1,,10,19.93,896.1713013
1,0.82,29.08,1,1,2,6,35.01,374.4215372
3,0.9,110.1,3,0,2,7,36.67,818.8498016
5,1.04,96.24,3,2,1,5,31.53,952.7226669
5,1.29,232.65,2,1,2,14,44.79,1238.558385
3,1.02,116.89,4,1,1,8,43.51,857.828362
6,1.04,286.93,4,1,0,15,30.32,1540.481932
3,0.96,104.36,1,0,1,8,25.3,663.8775566
7,1.44,31,2,0,2,8,18.91,1056.727744
2,1.18,232.78,3,1,0,15,24.05,988.1940652
4,0.91,57.68,1,1,1,14,13.24,728.4032997
7,1.21,128.61,1,2,2,17,41.06,1251.735415
7,0.91,91.55,4,0,1,16,16.8,1306.628853
,0.99,78.14,1,2,0,18,33.89,1147.887757
1,1.29,292.1,2,2,1,12,13.9,909.3573584
1,1.33,99.73,4,3,1,11,34.68,705.5596095
5,1.1,193.34,2,1,2,17,29.71,1168.212321
7,0.92,250.54,4,1,1,13,37.69,1528.482965
6,0.95,229.38,2,2,0,14,43.15,1301.934366
5,1.18,85.02,4,1,0,11,32.68,1072.283514
2,1.21,295.71,2,2,0,8,12.51,981.3759838
3,1.41,47.4,3,2,0,6,19.43,728.3017775
1,0.99,91.82,2,0,1,12,18.03,574.2545532
7,1.23,95.35,1,1,0,18,25.13,1184.015145
2,0.8,147.43,2,2,2,5,29.39,654.7989724
5,1.13,134.61,1,2,1,14,42.51,1024.557389
5,1.08,107.95,1,1,1,18,31.78,1038.380394
1,0.88,21.59,3,0,0,13,33.79,496.3125005
5,1.42,199.1,1,3,0,6,22.95,1061.136916
6,0.88,249.34,2,3,2,17,31.74,1343.55495
5,0.99,13.73,4,3,2,19,28.43,986.1222436
4,1.31,254.09,1,0,2,8,39.68,1059.569136
3,0.93,28.85,3,2,1,19,41.4,811.9800661
5,0.85,45.41,1,3,2,8,11.18,818.1770663
4,1.48,77.34,1,2,,14,14.85,883.7993518
2,1.01,277.96,4,3,2,17,17.01,1093.550421
5,0.84,287.32,2,2,,12,10.31,1198.758227
6,0.9,192.28,3,1,0,5,13.15,1239.596444
2,0.96,,3,3,1,18,,830.7640718
7,1.47,90.97,1,0,1,18,27.67,1268.130866
5,0.81,188.22,1,0,2,18,28.1,1104.961523
1,1.35,68.05,2,1,1,18,30.38,615.6535062
4,1.35,88.38,2,0,2,12,21.65,893.0329946
,1.15,36.8,3,1,2,7,,846.7013047
1,1.45,187.96,2,1,2,11,19.69,754.4380173
3,0.81,158.37,1,0,1,12,31.02,819.6973594
7,1.15,275.11,1,0,0,18,15.89,1490.081689
6,0.98,267.07,3,2,0,17,39.4,1472.941738
4,1.33,84.1,1,0,2,9,26.18,780.7367734
2,0.92,56.07,4,3,0,10,29.44,642.7209666
6,1.41,96.7,1,0,1,12,11.87,1102.765767
4,1.08,94.29,4,0,2,17,27.26,1031.483178
7,0.9,10.21,4,3,2,12,30.76,1156.600631
3,0.82,238.51,4,3,1,10,44.42,1001.263013
7,1.28,263.4,2,2,1,5,36.14,1401.157397
2,1.45,111.05,3,3,2,5,10.53,732.916243
7,1.48,66.56,4,3,1,10,18.36,1256.898453
6,1.41,108.15,4,2,1,5,14.55,1189.672901
2,1.07,257.62,2,0,0,13,37.81,1002.521175
1,1.43,71.19,4,2,0,19,32.79,738.5834562
5,1.25,282.83,4,2,2,9,10.57,1329.751878
1,0.84,119.76,3,2,1,15,15.61,670.0244678
6,0.92,246.84,4,2,0,10,13.95,
5,1.07,110.46,3,3,2,13,35.18,1076.954062
1,1.01,242.74,2,1,1,9,20.49,784.1542736
5,1.04,276.35,3,2,2,13,12.76,1320.755066
4,1.31,183.24,1,2,0,12,15.07,965.7400283
7,0.84,280.7,1,3,2,15,21.63,1423.901108
2,1.22,85.86,2,1,2,13,29.5,691.5180029
5,1.04,76.28,1,2,2,7,24,798.698271
4,1.42,62.3,4,3,1,7,36.66,937.7903771
,,276.81,3,1,0,10,31.86,1461.680205
7,1.48,186.7,3,0,1,12,25.77,1404.519842
3,0.86,104.42,4,0,1,7,39.8,818.3124569
1,1.1,107.47,1,0,0,15,43.02,552.414117
3,1.4,175.51,1,2,2,18,12.39,951.2807968
6,1.03,10.19,3,2,2,19,11.03,1085.312929
4,1.4,163.68,3,3,2,16,14.02,1093.471137
3,1.47,65.78,3,1,2,13,23.35,857.6029792
3,0.89,65.51,2,3,0,14,26.82,745.0397778
7,1.13,266.17,3,1,2,5,38.61,1412.469886
4,0.96,218.94,1,2,2,9,24.75,998.1736457
7,1.34,290.37,3,1,1,5,31.14,1457.770888
,,147.69,4,3,2,14,41.71,859.5158494
5,1.34,59.65,2,2,1,7,25.97,943.1586952
6,1.27,172.69,1,1,0,19,16.4,1242.002724
6,1.24,201.99,2,,0,18,13.47,1329.504992
1,1.1,262.67,3,1,0,18,38.33,995.7495194
7,1.15,102.98,3,2,0,19,28.44,1342.988152
5,0.87,52.63,4,0,2,8,15.5,940.3698695
1,0.99,204.37,1,0,2,9,14.9,688.6377371
6,1.44,110.38,4,1,1,10,33.8,1256.188928
5,1.11,284.52,2,3,2,18,16.65,1320.347083
3,1.08,198.86,3,2,2,6,35.63,914.8231514
2,0.83,161.51,4,3,0,18,34.77,935.6843084
,1.42,136.39,3,0,0,8,28.04,886.3969657
2,1.33,,1,1,2,10,43.26,605.3937953
7,0.86,111.67,3,2,0,8,37.34,1238.648559
4,0.91,162.98,2,3,2,13,18.81,1006.293209
1,0.89,276.66,4,0,1,8,14.3,910.8112211
1,1.26,142.91,4,2,2,17,30.85,838.1826591
4,0.91,146.43,4,2,2,11,19.83,1066.053629
5,1.5,163.8,3,0,0,6,37.03,1088.119558
4,1.2,99.96,3,3,0,6,25.24,915.1631171
7,1.41,155.1,2,3,1,14,20.54,1355.572409
6,1.31,119.15,2,2,1,19,11.6,1186.77786
4,0.82,246.7,4,1,0,12,41,1184.776093
2,1.09,251.68,2,2,2,14,34.73,942.6799671
6,1.05,180.84,2,0,1,11,34.36,1219.446204
4,1.47,171.25,4,3,1,10,20.74,1082.575047
1,1.04,190,2,0,0,19,28.49,768.8065101
3,1.28,170.3,3,3,1,9,24.71,964.1061285
2,1.21,49.61,2,1,1,8,35.2,558.1849587
7,1.32,235.39,4,0,0,14,34.99,1567.800283
2,0.84,156.54,2,3,2,13,12.59,683.2410857
5,1.45,237.85,2,3,1,11,23.77,1221.483113
3,1.5,181.3,1,1,1,9,21.53,889.1754533
2,1.19,133.24,3,3,2,13,15.4,858.2815915
4,0.92,185.14,1,2,2,15,44.74,993.9397069
2,1.41,167.14,3,0,1,8,39.37,867.4928772
2,1.25,145.75,3,0,0,15,20.93,869.0756814
2,1.24,229.04,3,0,2,13,11.54,960.4810579
5,1.42,251.74,3,2,0,6,35.05,1258.271524
2,1.31,137.13,2,1,0,18,13.26,835.3242457
2,1.44,282.34,3,3,2,19,25.87,1124.14926
5,1.47,128.35,2,0,1,19,34.98,1138.526949
6,1.04,133.03,1,2,1,18,44.94,1134.450649
3,0.94,,1,1,1,13,35.35,701.9363485
7,1.07,15.74,1,0,2,19,44.18,1098.920239
6,1.48,299.43,4,2,2,5,43.18,1479.622585
1,0.93,160.91,2,3,0,10,11,690.157886
5,1.21,64.4,1,0,,15,21.36,886.9098489
5,0.86,262.61,2,3,0,18,30.58,1270.217145
2,1.38,211.06,2,2,1,6,13.5,832.2405595
2,1.27,256.39,2,3,2,17,18.9,988.2596802
7,1.17,40.98,2,3,2,9,39.55,
1,1.24,286.02,4,0,,7,42.27,963.716029
2,0.88,156.25,4,0,0,6,38.15,753.190987
4,1.4,136.01,3,1,1,17,28.7,1113.286295
2,1.04,161.48,2,2,1,9,41.35,722.4504269
2,0.92,177.54,3,0,1,15,21.64,870.5252635
4,0.81,103.58,4,0,1,8,30.99,901.6165759
1,0.84,91.97,1,0,0,17,13.79,
4,1.27,35.95,4,2,2,14,18.61,919.2557814
5,1.3,274.18,4,0,0,10,31.5,1372.993029
4,0.9,171.24,2,3,1,18,28.55,1071.646624
3,1.22,63.43,2,2,1,19,,836.894963
5,1.14,160.8,4,3,0,14,38.49,1212.082845
2,1.46,60.22,2,1,2,10,29.28,639.8125617
7,1.27,32.33,1,1,0,19,43.5,1139.100665
5,1.16,19.47,4,1,1,14,44.47,1012.989399
1,1,258.5,1,2,1,5,13.89,685.2844108
1,1.12,223.36,1,0,2,6,18.56,712.030469
4,0.97,109.33,3,2,0,18,17.89,1018.831842
5,1.27,120.71,3,0,0,10,26.65,1083.873082
2,1.22,191.57,4,3,2,19,13.03,1020.358314
1,1.01,291.81,4,2,0,17,34.82,1006.409786
6,0.81,12.23,1,3,1,13,38.66,925.0689317
2,1.49,161.18,4,1,2,18,16.53,1032.719937
6,0.84,63.81,3,3,0,13,18.39,1092.013237
3,1.18,231.09,4,2,1,7,37.43,1059.53402
6,1.4,141.76,2,,2,13,23.45,1232.087583
1,1.23,86.52,2,0,2,7,20.65,540.5518054
4,1.21,260.01,2,3,1,14,36.82,1205.374109
3,1.3,250.23,2,0,1,18,14.77,1141.047834
5,1.02,208.05,1,0,1,16,29.65,1198.061167
2,1.07,89.25,2,0,0,15,22.11,740.4774616
1,0.86,207.61,1,3,0,8,16.17,666.9393834
3,0.8,210.99,3,3,2,16,29.63,1022.494952
3,0.99,218.1,2,2,1,19,28.88,1031.289971
1,1.37,186.85,2,2,2,9,39.61,783.3960064
5,1.23,129.43,3,3,1,6,,1101.149845
5,0.9,86.25,3,3,0,18,19.98,1111.096029
4,1.1,205.19,3,0,0,17,26.72,1174.165151
7,0.81,190.9,4,1,1,9,31.39,1390.032072
6,1.36,133.39,3,0,2,19,23.44,1324.880404
5,1.12,214.79,2,3,1,5,29.99,1137.091325
4,0.99,40.18,3,1,0,9,18.34,784.9425029
6,1.34,154.52,2,2,0,12,28.95,1206.54834
3,1.48,134.14,4,2,1,11,29.8,981.6293632
1,1.08,159.78,2,2,1,9,15.34,666.853256
5,1.34,1379,4,,1,12,10.87,4306.322889
4,1.02,285.07,2,0,2,10,31.53,1103.446163
3,1.33,243.23,1,2,0,13,21.02,995.8012399
5,1.48,110.2,3,2,0,14,32.69,1132.989924
2,1.26,11.85,3,0,2,8,29.08,614.6323911
7,0.97,201.37,4,0,0,18,34.68,1520.739961
3,1.28,46.74,4,2,2,17,11.56,913.9586925
5,1.39,280.6,3,2,0,19,25.13,1449.455664
3,1.08,297.07,3,3,1,15,18.3,1153.953112
1,1.24,75.34,1,1,1,6,43.13,439.5532359
1,0.98,104.79,4,0,1,12,17.99,667.6896254
7,1.12,236.44,4,0,2,16,22.93,1564.276216
1,0.92,118.15,2,2,0,8,12.26,544.194709
6,1.38,,2,0,0,18,30.48,1537.471045
2,0.87,58.35,3,1,2,8,29.79,662.8813724
1,0.84,35.44,4,3,0,7,,512.8590056
2,1.17,36.79,2,1,0,16,35.62,723.0274612
1,1.21,124.49,1,0,0,6,,529.7239146
6,1.44,29.87,3,0,2,7,32.48,1051.93505
,0.94,111.72,1,2,2,12,33.92,737.8642872
5,1.34,178.13,1,0,1,9,43.04,1093.269878
5,1.25,66.34,2,3,1,11,30.15,978.8320625
1,1.32,41.03,4,2,2,16,32.53,656.0161497
5,0.91,86,1,3,1,5,20.17,844.5827142
1,1.11,113.87,4,3,1,10,12.65,
1,1.05,185.89,1,2,0,9,30.29,655.0668842
7,1.29,50.56,4,0,1,12,42.83,1260.363229
4,1.22,13.29,3,3,1,7,28.61,843.4140882
4,1.48,125.62,3,0,2,18,29.13,1074.398462
7,0.9,251.14,4,3,1,12,40.26,1497.707288
4,1.13,95.57,3,2,1,19,17.31,1012.63228
2,1.29,198.88,4,3,2,10,16.12,955.0170099
4,1.06,31.86,2,1,1,19,14.92,844.8742735
1,1.45,223.78,4,2,0,5,21.53,861.9278704
6,1.4,93.57,3,3,1,17,11.03,1234.399842
6,1.41,81.8,4,3,2,9,16.97,1216.792093
3,1.23,64.64,1,0,1,18,25.01,793.0703913
4,1.13,260.96,3,1,0,5,14.33,1114.698624
6,1.06,110.72,4,0,0,,33.09,1150.009885
4,0.88,299.53,4,0,,9,19.7,1252.722275
3,1.46,251.22,3,1,0,19,33.81,1183.737239
6,0.98,243.63,4,0,1,12,27.34,1410.752648
1,1.36,139.54,3,2,1,14,20.78,780.9802418
2,0.81,298.06,1,3,1,12,30.58,914.5475534
7,1.07,30.9,1,3,1,17,21.11,1043.768161
7,1.2,252.66,4,1,1,13,16.94,1562.237154
7,1.02,184.2,3,3,0,16,26.09,1401.502312
4,0.94,276.85,3,1,0,5,22.3,1088.010141
6,0.85,27.21,3,1,1,14,15.76,1065.377935
6,1.49,144.45,4,0,2,14,13.37,1357.00836
3,1.42,269.52,3,3,0,17,29.51,1220.898857
1,1.02,266.56,3,1,1,15,26.88,946.8627099
5,0.81,90.43,3,1,0,18,18.97,1059.141079
6,1.18,158.72,2,1,2,10,23.37,1168.834176
2,1.03,178.06,1,0,1,12,11.42,
3,0.88,282.46,4,1,1,15,33.18,1180.705669
6,1.35,204.27,1,3,1,10,15.94,1227.262048
6,1.04,280.5,3,3,2,18,43.32,1469.208408
3,1.48,41.97,3,2,2,8,20.28,799.6301553
3,1.29,170.8,1,0,0,13,43.94,874.0051081
4,1.39,65.43,3,3,2,7,32.06,847.6005912
6,1.24,70.52,3,0,2,7,29.91,1050.797823
