household_size,seasonal_index,garden_area,number_of_bathrooms,children_count,elderly_count,appliance_count,temperature,daily_liters_used
6,0.82,213.7,3,0,2,5,15.68,1225.555777
1,1.11,69.37,4,2,0,8,36.78,618.7765979
,0.9,54.88,1,3,1,11,35.73,853.4685849
3,1.25,232.72,2,3,0,6,14.51,909.4151141
2,1.15,211.86,2,3,2,19,25.92,975.4028093
6,1.37,291.08,2,3,2,11,35.11,1377.780863
6,1.28,240.74,4,3,,11,26.06,1424.789717
6,1.37,65.57,3,2,1,5,10.22,1048.400732
1,1.41,190.1,1,1,2,17,20.73,754.9051546
5,0.93,152.7,1,2,2,14,13.57,1004.797751
3,1.21,151.16,1,1,2,11,27.72,820.5113608
2,0.91,173.62,4,3,1,18,26.99,985.6735778
2,0.97,160.9,2,0,2,10,13.41,1714.191063
5,0.96,178.65,2,1,1,7,23.92,1072.13635
3,1.05,145.77,1,3,0,14,17.41,842.8276048
1,1.35,125.49,1,2,0,16,31.61,603.2663338
6,1.02,97.41,3,2,,9,31.25,1104.426198
6,1.32,98.31,4,3,2,18,23.58,1340.830207
7,0.8,111.98,1,1,0,9,15.57,1141.333958
5,1.21,146.09,3,1,2,19,31.19,1185.621642
2,1,195.46,3,3,0,10,19.62,866.4052965
6,1.32,198.05,3,2,1,17,32.62,1323.905137
7,1.49,103.76,4,1,2,19,34.82,1413.350021
2,1.17,91.06,3,2,1,14,40.37,744.8138613
2,1.17,,4,2,1,9,16.05,708.2414037
5,1.48,112.31,3,3,2,15,41.66,1207.517781
4,1.05,173.41,2,1,2,16,14.74,1044.953991
7,1.08,123.31,4,0,1,15,25.38,1329.293324
4,1.29,177.98,1,1,0,10,20.36,986.0501193
4,1.15,259.24,3,1,2,14,37.67,1207.102603
7,1.34,298.65,4,2,1,7,34.88,1566.729691
3,1.09,176.14,2,0,2,7,13.51,855.8891659
5,1.28,185.11,2,1,0,15,18.12,1188.429152
7,1.34,187.11,1,1,0,12,25.1,1314.017055
2,1.25,160.2,4,0,2,6,24.66,851.8137921
7,0.94,22.96,4,3,0,9,27.8,1158.33392
6,1.16,98.81,2,1,1,15,34.5,1166.650637
7,1.48,298.93,3,1,1,19,17.71,1625.236901
3,0.87,186.01,3,3,0,16,35.48,965.8288168
,1.29,48.8,2,2,1,15,34.43,864.6886164
1,1.35,170.38,2,3,0,5,25.92,676.4296363
3,1.27,96.38,3,2,1,6,39.52,795.8475588
3,0.88,220.01,2,3,2,16,33.25,1030.022247
5,0.85,284.69,2,1,0,8,22.5,1219.824274
6,1.15,209.03,1,1,0,9,25.5,1201.130021
3,1.02,162.03,4,1,2,17,39.54,993.8202292
7,1.07,272.09,1,0,2,15,42.2,1423.865478
6,0.99,128.32,2,1,1,18,42.64,1170.01888
5,1.37,246.74,1,3,0,7,39.93,1143.784184
7,1.4,247.29,3,1,0,5,23.53,1434.193127
1,0.81,16.79,4,3,2,10,26.28,560.1881914
2,,109.77,4,3,0,17,38.09,904.9096953
,1.27,191.05,3,2,1,7,17.15,799.5452974
4,1.12,139.99,4,2,2,13,37.38,1024.539202
4,0.86,278.99,4,1,0,9,41.21,1194.022876
1,1.27,207.87,4,2,2,14,31.5,916.5956913
2,0.98,43.3,1,2,0,17,26.47,644.5618422
4,1.18,268.25,1,3,0,15,42.67,1149.172483
6,0.96,21.32,3,0,1,12,,
3,1.41,219.86,1,0,1,5,20.58,892.7718727
5,1.04,22.49,3,1,1,6,11.3,886.7012837
7,1.28,287.4,4,0,0,10,40.29,1580.381121
4,1.15,189.74,3,3,2,8,23.35,1050.965967
1,1.44,231.05,3,3,2,13,36.28,887.7203891
7,0.96,245.51,4,1,2,7,41.28,1427.542952
2,1.47,214.31,1,2,,14,29.15,874.4714933
1,1.33,229.55,3,1,0,8,25.64,818.2984011
5,1.29,250.18,3,1,1,16,23.58,1332.876209
5,1.39,74,3,1,1,12,28.22,1020.12852
1,1.26,250.11,1,3,0,6,44.09,701.8540055
4,0.88,147.2,3,1,,9,13.5,965.6379122
4,1.29,57.13,3,0,0,15,24.58,911.0713694
2,1.11,187.51,1,,1,10,25.51,782.3872077
6,1.19,34.09,1,3,1,16,36.59,988.0573117
2,1.09,194.99,4,3,0,7,,900.9244419
3,,186.55,3,0,1,15,22.9,1003.68546
6,1.14,171.76,1,2,2,12,18.63,1160.767686
7,0.84,82.77,3,1,1,8,24.99,1149.741399
3,0.84,125.6,1,0,0,9,20.58,707.5916215
2,1.17,232.43,3,0,2,18,43.17,1037.584616
6,0.93,18.18,2,1,0,15,28.71,
6,1.24,208.57,3,1,2,6,,1315.232339
3,0.93,54.46,2,,1,7,12.12,691.8351729
,1.36,209.6,2,0,2,16,12.1,821.5811782
4,0.9,19.25,2,2,2,6,19.74,668.4213321
6,1.11,104.6,4,1,1,19,36.07,1295.184042
7,1.13,,2,3,0,9,29.29,1405.122555
,1.23,33.18,3,3,0,19,23.45,1210.647796
6,1.08,293.01,3,2,0,18,13.27,1535.078211
3,1.26,240.62,2,2,0,12,37.42,1028.555328
6,1.34,218.23,1,3,1,,10.72,1238.462337
3,0.89,154.35,4,2,0,12,15.39,951.865921
1,0.85,172.52,1,3,2,5,25.02,567.1240587
7,1.27,254.83,3,0,1,14,29.04,1540.682222
6,1.4,239.85,4,0,0,10,27.3,1422.530354
5,1.14,223.52,3,0,0,6,38.95,1122.431718
2,1.24,67.3,2,2,1,13,11.3,647.9855328
7,1.01,83.08,4,2,0,,35.48,1345.250573
1,1.41,274.51,4,3,1,6,43.96,950.2268471
5,1.34,105.57,4,2,0,15,22.92,1202.322909
7,1.21,98.1,4,3,0,14,24.54,1318.554105
1,1.01,85.18,,1,,,26.59,564.2887933
4,1.11,249.6,4,1,1,11,43.21,1224.733653
1,1,25.45,1,1,2,19,40.8,478.6656489
1,1.1,285.24,3,1,1,9,19.39,881.9063403
4,0.83,266.1,3,1,0,10,44.65,1179.167412
6,0.87,71.22,4,0,2,16,30.44,1164.965062
2,0.95,124.98,4,1,1,15,22.01,880.3258841
5,1.43,60.54,4,1,0,17,11.35,1137.685757
7,1.13,80.47,2,0,2,7,10.3,1104.194579
3,1.14,202.06,1,2,1,14,11.91,927.41079
2,1.17,48.3,3,,2,15,30.91,757.711209
7,1.15,33.5,3,2,1,17,15.98,1199.38501
1,0.86,257.2,2,1,1,7,15.54,725.006446
3,1.03,155.42,4,3,0,9,39.17,882.8426806
4,0.85,171.57,3,0,0,,22.32,973.0663246
2,0.85,216.74,4,2,0,13,14.12,994.4196536
6,0.85,55.57,1,,1,17,29.6,985.6653501
5,1.43,242.7,4,3,0,6,32.42,1259.242606
2,0.95,46.73,1,2,0,5,38.35,464.0601539
2,0.85,202.18,1,0,0,11,15.18,723.4300847
6,0.8,103.46,2,2,2,19,18.98,1161.164661
3,1.23,299.71,4,0,0,19,33.68,1272.196301
4,1.23,140.71,1,0,,9,43.74,886.304467
6,0.99,181.08,1,0,1,8,36.22,1118.479327
7,1,17.94,4,3,0,6,11.65,1138.659167
4,1.04,147.85,4,3,0,6,36.57,968.6285007
6,1.05,261.49,2,0,2,7,43.3,1245.780022
2,1.34,151.62,4,0,2,15,27.21,935.1829766
4,1.46,47.93,4,3,2,7,43.86,895.4730634
3,1.21,221.12,4,2,2,7,17.28,1055.408352
3,1.07,256.04,3,0,1,16,15.74,1183.180352
5,1.01,64.42,1,2,2,19,28.19,952.4800153
4,1.38,293.65,1,3,0,19,44.96,1235.771285
5,0.86,82.47,3,0,2,17,29.6,1045.957933
7,1.1,84.62,3,2,2,7,35.09,1159.619413
6,1.27,29.84,1,0,2,17,20.58,973.0598831
1,0.98,226.29,2,2,2,7,40.38,707.1574764
7,0.89,60.08,4,0,2,6,33.02,1152.777481
3,1.26,294.1,4,1,0,19,39.04,1264.437449
2,1.22,,3,1,1,7,18.25,784.8723179
3,1.23,165.63,1,1,2,10,41.9,849.6768948
1,1.48,292.96,3,0,2,9,35.08,954.2249322
2,1.03,135.63,4,0,0,16,30.03,886.3595175
4,1.49,116.9,4,,1,8,27.56,1015.052192
4,0.83,203.66,2,2,2,16,11.78,1039.62069
7,0.83,124.28,4,0,1,,29.8,1260.815629
3,1.4,64.33,2,3,1,19,33.71,868.132202
2,1.03,108.93,2,1,0,7,16.21,676.8780975
6,1.05,190.25,2,2,0,17,29.73,1257.838815
2,0.84,249.81,1,1,1,14,35.27,849.7400089
5,0.8,292.76,4,2,2,19,23.48,1440.852156
1,1.24,,4,3,2,10,25.61,681.1329322
7,1.17,175.54,1,,1,14,18.03,1289.483726
4,1.31,149.77,3,3,0,9,39.53,989.537411
3,0.96,160.46,4,3,0,7,22.92,862.1368783
2,1.39,57.96,4,2,0,12,11.16,746.729863
4,0.98,183.16,4,2,1,10,25.91,1074.43174
3,1.11,298.46,3,3,1,17,10.34,1162.45918
4,1.06,113.66,4,0,1,15,39.02,1026.45726
3,1.4,160.7,4,0,1,17,41.91,1098.078324
4,1.37,209.92,1,1,0,14,34.27,1083.810064
6,1.11,286.46,2,1,2,8,10.6,1396.546243
5,1.05,101.68,1,3,0,7,15.28,898.2851286
1,1.35,63.52,3,3,2,10,30.14,593.016672
4,0.95,214.62,1,2,2,13,24.96,1003.923257
1,1.46,101.19,2,1,2,12,11.79,683.840566
4,1.02,114.85,2,2,0,17,21.21,917.5985088
7,1.12,281.21,1,0,0,15,14.86,1461.393992
2,1.37,211.46,1,1,0,11,18.78,877.1769758
5,1.36,212.34,1,2,0,18,32.59,1176.362911
7,1.29,151.85,3,2,0,13,22.6,1365.893503
6,0.88,27.33,3,2,2,19,24.52,1090.264304
5,0.97,104.11,2,2,0,18,34.98,1039.932473
1,1.3,64.53,1,1,1,16,23.86,528.4538185
2,1.4,93.46,2,3,2,19,35.88,774.0704831
3,0.92,228.74,2,1,1,9,13.48,936.4346514
7,1.49,19.43,1,3,1,8,41.81,999.5448039
5,1.23,82.68,4,1,2,11,32.83,1087.220446
6,1.37,110.66,3,0,0,18,,1226.950437
7,1.35,161.02,1,0,0,5,34.09,1201.21259
2,0.88,164.49,3,3,1,7,,808.5928876
2,1.04,186.1,4,1,0,,40.8,883.3158077
1,1.12,126.57,4,1,2,16,10.81,774.3991205
6,0.98,94.84,3,1,2,18,38.97,1214.062971
2,1.28,259.6,4,0,1,9,31.38,1027.486097
2,1.19,77.55,1,3,1,13,34.56,617.2850272
3,1.49,113.45,2,0,1,13,20.2,911.1981331
1,0.93,199.48,2,2,1,18,17.79,794.4727602
1,1.19,185,2,3,0,16,30.31,760.2372103
6,1.43,165.08,1,3,2,12,22.54,1150.413021
2,0.83,160.79,3,1,2,16,34.62,855.4368536
3,1.15,223.01,4,3,0,7,40.64,999.6779858
4,0.95,46,1,1,1,15,28.63,766.8884469
5,1.47,137.22,2,2,1,6,41.35,1042.507984
7,1.27,206.33,4,2,0,17,27.92,1514.789934
1,,198.44,1,0,0,19,13.09,743.6444721
3,1.49,275.56,4,3,1,17,38.01,1271.720347
6,0.95,279.35,1,1,0,14,40.19,1287.279189
3,1.03,74.97,4,0,2,15,23.35,888.9823999
2,1.27,22.98,1,2,2,10,16.3,514.1114382
5,,76.85,4,0,0,9,10.73,1073.188249
1,1.38,42.9,2,3,2,10,17.98,488.056469
4,1.27,235.23,4,,0,11,27.51,1222.723544
2,1.2,193.56,,3,2,12,20.86,1001.523765
1,1.03,92.75,4,3,0,12,34.55,662.7489293
7,1.01,282.49,2,3,0,10,26.87,1481.457789
6,0.87,158.66,1,1,0,18,43.75,1184.797701
1,1.08,192.36,2,2,0,12,27.6,767.351225
3,1.35,111.93,4,0,0,19,13.47,1049.457054
7,1,293.81,4,1,2,15,16.54,1595.489454
5,1.42,210.02,3,0,0,12,13.65,1279.870003
4,1.36,244.02,3,1,1,8,14.92,1161.523741
5,1.5,183.49,2,3,1,5,12.67,1099.160891
3,1.31,271.93,1,3,,13,34.29,1037.837088
4,0.83,129.58,,2,0,19,22.64,1057.421911
4,1.22,273.8,3,2,0,6,14.56,1153.522594
2,1.01,276.31,1,0,2,11,12.15,916.7938306
4,1.46,268.5,1,2,2,19,13.54,1234.421121
1,1.3,90.34,3,3,0,13,18.8,651.3678348
5,1.35,97.9,4,2,0,11,40.23,1119.796504
6,1.19,254.95,2,0,2,11,10.15,1348.01914
6,1.48,247.31,4,1,1,8,17.74,1442.455139
5,0.92,49.51,1,3,2,9,25.24,821.3263598
2,1.07,155.36,2,1,0,11,23.47,754.447013
4,1.15,234.44,2,2,1,17,42.36,
3,1.19,106.33,2,0,0,10,32.24,828.233323
7,1.34,255.59,4,0,1,13,34.26,1529.631519
7,1.31,169.49,2,2,1,6,18.21,1282.223789
1,0.84,44.92,1,0,2,17,,469.6229675
2,1.31,149.86,1,3,1,17,16.22,810.1170539
7,0.98,55.73,2,1,0,7,23.71,1074.573229
4,1.09,14.93,1,1,0,14,22.11,731.3168859
,1.12,99,4,2,0,13,15.34,1232.936134
3,1.29,203.14,3,0,1,9,40.95,1007.639765
4,1.28,92.24,4,3,2,9,42.98,
2,1.06,193.04,2,1,0,5,28.29,761.684459
3,1.37,70.7,3,0,1,5,43.38,756.1453372
7,0.89,254.78,4,3,1,15,27.25,1564.072021
3,0.96,278.93,1,1,1,19,37.59,1046.360346
3,1.1,194.43,3,1,0,5,21.7,908.341109
3,0.95,69.77,3,2,2,17,36.4,875.0364847
7,1.45,296.16,1,0,1,16,15.06,1536.177704
4,1.45,216.58,2,1,1,8,24.84,
3,0.92,291.92,3,0,2,9,37.68,1072.714855
4,1.09,228.42,4,2,0,15,12.41,1224.374028
3,1.49,135.82,4,3,1,7,17.42,898.7662094
3,0.81,269.31,2,3,2,17,31.1,1080.752485
2,0.83,89.22,4,3,1,14,43.1,808.0114081
4,1.39,166.11,1,3,0,15,30.17,1022.823493
6,1.07,212.47,4,2,0,9,26.33,1335.912763
4,1.31,55.16,3,0,2,10,41.66,911.8319815
5,1.23,145.12,4,1,2,6,27.97,1162.314327
7,1.29,44.05,2,1,0,13,40.51,1111.341421
,0.94,44.63,2,0,2,14,42.54,1027.355649
2,1.18,172.54,4,0,1,7,16.63,909.3836132
4,1.25,28.97,4,3,0,19,36.75,944.2024253
2,1.19,205.56,4,1,1,10,27.7,940.4336487
6,1.46,,4,3,2,7,42.4,1303.591445
2,0.81,279.93,4,2,1,6,17.12,999.3589118
2,0.95,126.69,3,2,2,7,33.16,679.91019
1,0.85,198.04,3,2,0,17,26.04,794.8711708
4,1.47,184.71,2,1,2,19,37.58,1150.234708
2,0.96,172.73,4,0,2,19,39.38,956.884913
1,1.32,169.13,2,3,0,7,37.93,717.9158588
1,0.9,200.28,3,2,2,5,10.56,748.7496397
3,0.84,19.3,4,2,2,13,23.91,798.3479808
3,0.93,83.28,1,1,2,6,30.28,637.4213825
7,0.99,48.04,4,0,1,17,43.49,1294.163553
,1.12,197.42,2,0,1,8,25.8,
4,0.82,169.53,3,0,0,11,35.4,971.0658796
3,1.23,231.6,3,1,0,12,33.36,1086.142819
6,1.26,282.86,2,1,0,7,41.18,1372.818947
4,1,158.5,2,2,2,6,40.73,934.5151527
6,,,4,0,0,10,25.13,1001.764872
7,0.93,200.88,3,1,1,8,23.58,1337.161563
7,0.95,66.24,4,0,0,16,34.38,1242.125306
1,1.26,131.37,3,0,1,17,12.53,723.0513317
1,1.22,168.78,4,3,2,19,38.7,890.0521883
4,1.44,194.7,2,0,1,13,44.51,1134.210208
6,1.38,130.77,4,3,0,16,16.15,1306.666033
6,1.2,284.23,3,3,2,13,17.43,1418.188539
3,0.92,24.27,1,,0,16,39.9,648.1567523
3,1.03,251.95,2,,1,6,22.92,928.4626816
4,1.13,229.3,4,3,1,10,37.06,1192.792208
5,1.09,25.52,1,0,1,7,24.72,811.347866
3,0.85,138.47,1,3,0,17,,823.8018575
2,1.05,26.98,1,3,1,17,23.95,
3,0.93,38.14,3,3,2,13,43.14,740.8396248
5,1.2,30.5,4,3,,17,24.43,1063.668148
6,1.45,193.8,2,0,2,8,16.44,1221.111389
1,0.9,124.68,4,1,0,6,26.33,
1,1.4,263.67,4,1,2,7,33.46,924.3087431
6,0.98,212.48,,3,1,9,10.81,1200.61063
1,1.28,232.11,3,2,0,11,16.52,873.6229091
3,1.23,168.96,2,0,0,9,15.21,922.7429126
7,0.95,227.35,1,0,0,7,43.5,1283.295013
1,1.06,270.6,4,3,0,9,33.01,934.7941954
7,1.18,229.22,1,0,0,8,33.29,1327.160967
5,1.44,103.26,4,2,2,15,31.93,1179.354943
7,0.93,247.58,4,1,0,15,28.83,1543.256111
5,1.04,175.48,3,2,2,13,10.79,1185.262391
3,1.5,75.71,2,2,0,12,17.49,788.494454
6,1.35,88.12,,0,1,14,33.4,1119.974464
2,1.07,160.93,4,2,2,14,41.12,911.2580548
3,0.9,190.49,4,2,0,11,10.99,993.1097601
1,1.15,171.17,1,2,1,12,15.88,650.8802912
3,1.21,128.93,3,0,1,16,44.02,957.0948422
5,0.98,97.32,2,2,1,16,12.14,1047.924482
3,1.3,207.5,3,0,2,13,24.87,1007.843141
3,1.18,55.74,4,3,1,14,38.45,873.1580186
2,1.06,132.53,1,2,2,10,14.99,710.5095957
5,1,79.31,4,1,0,15,28.45,1014.780713
4,1,154.19,1,3,0,18,35.54,983.9896794
,1.35,133.95,1,0,0,18,31.67,962.2914267
5,1.15,252.22,3,1,1,13,10.74,1235.039851
4,1,275.06,4,3,0,19,31.18,1355.484673
1,1.35,208.92,4,2,1,6,26.2,789.249603
4,0.82,50.62,1,3,,5,36.74,719.5603772
1,1.5,53.44,4,1,2,14,22.13,690.9747499
5,1.42,107.07,3,2,1,5,43.76,1066.529952
4,1.32,257.07,1,0,1,8,36.66,1099.146865
4,0.99,253.16,4,1,2,14,20.47,1218.258823
6,1.42,124.83,2,1,2,15,27.71,1209.036849
7,1.37,96.77,4,3,0,13,11.88,1365.818905
1,1.36,134.5,2,0,1,13,21.58,739.6552844
1,0.92,189.15,2,1,0,8,28.1,685.784714
3,1.23,296.91,2,0,2,12,32.17,1116.487442
2,1.43,250.27,4,0,1,17,16.92,1125.652108
4,1.15,270.29,1,1,0,6,13.59,1037.166976
6,1.19,192.27,1,1,1,15,14.05,1247.220556
2,1.09,250.24,2,3,2,7,15.19,887.9361887
7,1.27,161.23,2,0,2,5,44.15,1229.376801
7,1.4,205.68,1,2,2,18,13.73,1396.678
6,1.16,26.9,3,1,2,10,33.48,1082.134553
2,1.48,230.52,4,0,0,14,27.91,1067.924332
4,1.08,133.8,3,0,1,14,22.56,1033.525721
7,,12.23,1,1,1,14,36,968.6331474
6,0.81,151.05,4,1,2,5,38.25,1142.375815
1,1.21,156.86,1,2,0,19,18.23,726.5079304
3,1.37,246.36,3,1,2,14,24.68,1085.643041
6,1.39,31.92,3,3,1,16,28.05,1105.165177
5,1.47,219.14,4,3,0,18,44.45,1396.729387
7,1.17,153.49,2,1,1,6,10.17,1231.222357
7,0.95,254.42,3,2,0,10,33.68,1463.818994
4,1.27,122.47,1,3,1,10,23.58,881.2662691
4,1.43,28.33,2,2,2,6,16.11,790.4996195
5,0.93,251.84,3,3,0,17,41.91,1287.561681
7,1.04,84.82,4,2,0,10,16.61,1244.821497
2,1.35,264.49,3,1,1,12,24.98,1035.418615
3,0.96,65.84,1,2,0,18,11.36,716.8964921
2,1.43,75.81,2,2,0,14,19.24,727.5428333
5,1.39,192.75,2,3,1,9,41.21,1113.882996
5,1.15,260.78,1,1,0,6,13.97,1157.006844
3,1.5,287.34,1,1,1,8,32.33,1030.27866
5,1.01,170.15,1,3,2,12,11.78,1035.69316
5,1.45,99.25,2,3,2,8,28.87,981.3462813
7,1,158.21,4,3,0,10,17.2,1361.961636
6,1.29,188.94,2,1,1,18,15.51,1365.26088
7,1.33,163.28,3,0,1,13,15.37,1356.629169
3,1.26,290.43,3,0,2,15,19.46,1219.255548
4,1.18,214.27,3,3,1,11,19.31,1123.449414
2,1.26,294.92,3,2,1,18,37.54,1139.468401
4,0.82,44.55,3,0,2,8,44.39,754.9922708
4,1.42,230.33,1,2,1,8,32.52,1040.327979
6,1.17,140.02,3,2,1,8,39.25,1194.689234
2,1.14,116.44,3,2,0,10,25.41,781.0828142
4,1.2,110.43,4,0,1,16,29.41,1089.917448
3,1.2,164.6,4,3,1,15,17.06,1021.84615
2,1.31,212.77,2,2,0,16,13.09,939.43635
1,,115.43,2,1,2,8,39.92,531.4685789
6,1.46,166.68,3,1,1,14,31.96,1271.900107
4,1.46,128.42,1,2,0,10,37.07,947.8728975
5,0.81,184.17,4,3,1,18,39.9,1201.442965
2,1.17,67.05,2,3,1,5,31.64,573.3347237
1,1.31,,,2,0,9,44.49,672.9484564
5,1,233.13,3,2,2,12,11.66,1271.804615
1,1.25,32.97,1,0,2,13,23.93,514.6649212
4,1.26,242.6,2,3,1,11,33.19,1141.028751
5,0.95,,3,1,0,15,44.85,1046.089551
,0.95,122.91,4,0,0,8,,984.5515554
5,1.33,169.57,4,3,1,5,36.73,1153.846301
2,1.3,288.15,1,1,2,15,26.17,959.6621404
7,1.4,240.68,3,1,2,8,39.7,1495.576914
3,1.42,136.18,3,2,1,14,19.24,941.2783519
7,0.91,189.56,3,0,2,15,41.45,1381.162064
3,1.36,298.93,4,2,2,7,21.46,1187.935701
7,1.26,146.13,1,1,2,15,33,1293.078668
1,1.25,18.02,2,1,2,9,32.89,460.0797084
6,0.99,25.65,2,2,2,8,43.11,938.9207136
5,1.38,177.65,4,3,1,18,,1312.525432
4,,86.86,3,1,0,10,39.47,982.7196953
6,0.91,100.27,4,0,1,15,24.34,1199.90705
,1.32,265.39,3,0,0,9,16.94,980.038341
2,1.07,156.16,3,0,0,5,27.06,763.052238
2,0.93,55.75,2,1,0,19,28.43,657.9317401
3,0.9,53.01,2,1,0,11,33.78,723.6483093
4,0.95,231.71,1,2,2,18,37.9,1077.828296
2,1.4,114.63,3,3,2,16,41.68,863.8404604
,1.18,183.37,3,2,1,17,30.71,921.7031693
7,1.42,219.8,3,1,0,17,40.2,1487.533648
,1.44,141.05,4,1,0,14,44.01,843.6466555
5,0.91,115.25,2,0,2,7,33.28,953.6722268
5,1.24,19.7,1,0,1,15,17.42,902.4820342
5,0.84,216.56,3,0,1,14,15.75,1206.745738
6,0.99,49.79,1,2,1,13,37.42,966.2578202
7,0.92,258.5,4,1,0,14,19.94,1560.137438
7,1.39,251.86,2,2,0,18,18.08,1494.693227
1,1.06,138.97,2,3,2,12,32.65,656.4803046
3,1.5,36.43,4,0,2,18,34.21,928.4659888
6,0.9,79.45,3,1,1,12,18.72,1081.117848
1,0.96,12.34,4,1,2,9,16.9,561.6948152
2,1.25,120.43,4,2,1,16,39.88,887.5693638
4,1.48,282.5,3,2,0,15,41.58,1323.227031
6,1.31,140.89,2,0,2,8,12.72,
6,0.89,287.62,1,2,2,8,31.2,1226.926082
2,1.09,254.88,4,0,0,18,41.94,1114.090494
2,1.5,182.37,4,1,2,5,24.94,895.9643475
4,0.85,293.52,4,3,0,17,35.66,1334.90312
5,1,235.32,1,2,1,5,30.14,1084.145218
6,0.89,298,1,0,1,10,41.87,1302.280698
1,1.37,146.48,3,3,0,8,35.5,713.6842469
3,1.38,107.19,4,1,1,8,23.05,903.7523618
2,1.04,210.38,2,3,1,7,30.01,790.7026756
2,1.04,255.1,4,3,0,14,21.85,1014.191376
3,1.37,187.07,3,1,2,19,41.5,1125.530085
1,0.91,143,2,0,1,17,20.22,655.5118543
2,,209.17,4,1,1,6,23.06,932.8820452
3,0.87,117.25,4,3,0,12,43.85,887.6494081
7,1.01,193.02,4,2,0,13,15.26,1437.593201
2,1.15,112.61,2,3,0,9,20.03,677.9840909
5,0.88,207.96,1,2,0,10,14.22,1041.246601
5,0.85,52.72,1,2,1,18,18.15,965.3803201
2,0.99,293.32,1,1,1,11,43.91,949.2802459
7,1.21,213.71,2,1,1,19,40.61,1437.850061
2,,276.38,3,2,2,6,11.32,961.0940793
5,1.31,291.52,3,3,1,14,18.77,1424.730845
7,1.18,,3,0,1,11,42.5,1288.402298
2,1.26,85.97,3,0,2,13,39.69,774.8393755
7,1.18,86.64,2,1,1,10,33.52,1176.161659
1,1.18,67.55,3,3,2,8,28.36,562.8530719
1,0.81,29.23,3,1,0,11,41.12,544.0566993
4,1.07,121,3,1,1,15,24.37,988.6311536
,1.19,57.96,4,3,0,8,22.09,629.7436144
6,1.22,24.13,4,2,1,7,25.43,1086.602177
7,1.16,216.63,3,3,0,16,27.52,1473.701053
6,1.29,257.6,4,3,0,16,42.78,3516.745865
6,1.06,149.96,2,3,2,11,36.19,1147.867981
2,0.9,66.37,4,1,1,13,14.42,741.4515135
2,0.82,38.17,1,2,2,17,10.59,593.7391184
3,1.2,156.32,2,3,2,19,,975.6465598
7,1.15,249.75,1,2,1,18,23.61,1460.739471
6,0.97,63.03,2,3,0,6,28.43,1013.705994
6,0.96,61.13,2,3,0,15,31.23,1062.369191
1,1.21,189.21,4,0,0,16,26.76,870.8871079
5,0.87,275.4,2,2,1,18,40.33,1241.706348
7,0.9,132.45,4,0,0,12,13.66,1314.02041
5,0.97,100.19,2,2,1,13,,1054.862899
7,1.42,173.82,2,0,0,10,16.75,1346.319882
7,1.29,123.12,3,0,2,6,31.73,1261.120863
4,1.19,229.86,4,1,0,17,24.24,1256.376458
3,1.06,67.31,2,0,1,10,13.15,703.5874364
5,1.09,274.16,2,0,0,14,17.77,1283.54643
4,0.92,228.26,4,3,0,7,32.96,1121.597509
1,1.39,238.31,3,0,0,12,19.34,874.5730227
3,0.93,165.83,1,3,2,19,15.51,893.7388587
3,1.33,205.3,3,1,1,17,22.69,1108.380949
6,0.97,263.87,2,0,2,6,16.97,1252.845251
7,1.33,192.65,2,3,2,7,30.06,1365.540232
7,1.01,214.71,4,0,,14,33.48,1468.330511
2,1.49,78.22,1,1,2,15,33.86,723.0757124
7,1.44,73.71,3,0,0,18,25.12,1333.230834
7,1.41,275.43,3,2,2,7,23.18,1487.311186
7,0.93,282.33,2,3,,7,29.83,1428.874015
6,0.86,128.81,1,1,2,8,12.14,1046.381749
1,1.47,120.42,2,2,2,18,11.33,709.7644949
7,1.11,130.81,1,0,1,7,43.26,1134.497215
6,1.41,183.46,2,2,2,11,20.89,1243.776239
,1.14,222.21,2,2,2,13,17.77,976.2158937
6,1.25,140.54,1,0,0,5,10.97,1086.145189
7,1.33,186.51,1,0,2,16,33.47,1360.169447
4,1.17,161.85,3,2,0,,28,1026.419659
6,1.46,297.55,1,3,2,10,41.25,1347.315315
,0.83,68.01,1,2,2,9,28,835.4718403
1,1.38,294.88,1,3,0,7,,851.2124553
1,1.28,103,3,1,2,6,34.03,566.8737203
3,1.03,27.65,1,1,2,17,22.23,705.6257707
6,1.13,81.64,1,1,,11,27.73,1025.126292
3,1.13,33.15,3,2,2,5,30.73,700.0202419
3,0.83,168.89,3,1,0,7,32.43,897.0855752
4,1.17,29.98,2,0,1,8,38.86,765.0328775
2,0.85,181.1,4,1,2,6,36.61,873.0529325
3,1.16,41.54,3,1,2,14,10.51,803.0852902
,0.95,215.44,3,1,1,12,33.06,841.601383
2,1.38,119.74,3,2,1,14,28.2,824.5860143
1,0.85,218.28,1,3,2,5,12.78,674.725441
5,1.01,85.98,1,,1,19,36.47,990.7539231
5,1.09,243.42,1,3,1,11,38.11,1151.438404
6,1.22,297.34,2,2,1,13,42.36,1415.580643
4,1.49,84.47,2,2,1,14,35.63,927.6145775
4,0.89,28.24,4,2,0,12,17.71,878.4630814
5,1.06,87.08,3,0,1,19,14.84,1069.185258
6,1.28,11.29,3,3,2,13,33.14,1039.8817
7,1.06,93.12,4,0,2,11,21.25,1286.12726
5,0.97,289.39,4,0,0,15,34.16,1364.109076
6,1.37,154.01,2,0,1,16,19.44,1231.974884
6,0.93,288.91,3,1,2,7,25.38,1368.714257
